temp_c,rh_pct,wind_ms,wind_dir_deg,cloud_pct,precip_mm,datetime
25.63,89.52,2.98,120.9,99.17,114.9,2025-06-29 03:00:00
25.28,91.7,3.17,119.7,98.75,119.81,2025-06-29 04:00:00
25.25,93.07,3.35,116.6,100.0,101.43,2025-06-29 05:00:00
25.81,91.88,3.34,111.6,100.0,88.25,2025-06-29 06:00:00
26.6,89.18,3.47,115.1,99.31,102.3,2025-06-29 07:00:00
27.55,84.74,3.75,123.4,99.29,9.47,2025-06-29 08:00:00
28.55,79.49,3.74,127.7,100.0,13.33,2025-06-29 09:00:00
29.38,75.25,3.42,131.3,99.44,14.12,2025-06-29 10:00:00
30.24,71.3,3.06,131.8,99.72,13.04,2025-06-29 11:00:00
30.84,69.04,2.74,127.3,100.0,7.58,2025-06-29 12:00:00
31.35,67.69,2.6,120.5,99.36,4.5,2025-06-29 13:00:00
31.47,67.94,2.51,116.5,85.64,2.9,2025-06-29 14:00:00
31.26,69.48,2.38,117.9,43.56,2.84,2025-06-29 15:00:00
30.49,73.36,2.15,119.5,51.87,3.43,2025-06-29 16:00:00
29.38,79.28,2.04,117.8,60.43,2.73,2025-06-29 17:00:00
28.17,85.48,2.29,114.2,84.67,2.75,2025-06-29 18:00:00
27.28,89.74,2.79,111.2,99.56,4.21,2025-06-29 19:00:00
26.78,91.78,2.94,106.6,99.55,5.69,2025-06-29 20:00:00
26.41,92.71,2.9,100.7,99.14,9.53,2025-06-29 21:00:00
26.07,93.05,2.83,102.7,98.86,14.14,2025-06-29 22:00:00
25.76,93.44,2.82,108.8,97.5,18.58,2025-06-29 23:00:00
25.46,94.27,2.82,112.1,98.06,30.56,2025-06-30 00:00:00
25.19,95.03,2.86,115.5,98.9,56.24,2025-06-30 01:00:00
24.99,95.49,2.85,117.4,100.0,112.43,2025-06-30 02:00:00
24.79,96.01,2.72,118.5,99.21,179.79,2025-06-30 03:00:00
24.62,96.29,2.9,127.1,98.59,168.91,2025-06-30 04:00:00
24.62,95.94,3.3,135.1,100.0,129.49,2025-06-30 05:00:00
24.84,93.89,3.88,139.0,100.0,85.36,2025-06-30 06:00:00
25.01,91.4,4.11,139.4,100.0,46.31,2025-06-30 07:00:00
25.71,87.08,4.03,127.2,99.43,17.89,2025-06-30 08:00:00
26.72,81.52,4.63,119.4,99.5,7.61,2025-06-30 09:00:00
27.6,76.55,5.07,122.3,100.0,4.42,2025-06-30 10:00:00
28.38,72.97,5.04,127.4,99.65,3.06,2025-06-30 11:00:00
29.23,70.25,4.63,131.6,99.95,2.88,2025-06-30 12:00:00
29.71,69.32,4.1,137.4,91.65,2.97,2025-06-30 13:00:00
29.92,69.79,3.54,146.5,86.58,2.74,2025-06-30 14:00:00
29.9,71.15,3.14,153.7,69.01,7.01,2025-06-30 15:00:00
29.42,74.26,2.91,156.1,67.79,16.39,2025-06-30 16:00:00
28.46,80.39,2.55,155.9,67.02,46.0,2025-06-30 17:00:00
27.27,86.98,2.35,151.3,68.63,65.3,2025-06-30 18:00:00
26.61,89.88,2.62,142.3,68.02,63.28,2025-06-30 19:00:00
26.23,91.39,2.93,136.9,77.68,36.79,2025-06-30 20:00:00
25.88,93.06,2.73,133.8,66.22,18.0,2025-06-30 21:00:00
25.61,94.43,2.44,129.2,62.71,19.19,2025-06-30 22:00:00
25.39,95.34,2.05,125.9,53.93,23.18,2025-06-30 23:00:00
25.17,95.73,1.71,118.7,34.57,25.39,2025-07-01 00:00:00
24.95,95.6,1.8,111.4,49.48,22.28,2025-07-01 01:00:00
24.78,95.36,2.04,106.8,55.44,17.39,2025-07-01 02:00:00
24.64,95.22,1.99,99.3,75.78,19.3,2025-07-01 03:00:00
24.51,94.92,1.86,89.1,78.61,25.89,2025-07-01 04:00:00
24.53,93.64,2.13,92.7,99.67,32.61,2025-07-01 05:00:00
24.72,91.92,2.71,111.8,99.76,35.15,2025-07-01 06:00:00
24.87,89.95,3.25,128.9,100.0,32.77,2025-07-01 07:00:00
24.99,87.48,3.43,133.5,100.0,74.47,2025-07-01 08:00:00
25.22,84.81,3.47,132.8,100.0,72.84,2025-07-01 09:00:00
25.65,81.81,3.26,131.3,100.0,100.98,2025-07-01 10:00:00
26.12,80.04,2.76,130.7,99.01,97.76,2025-07-01 11:00:00
26.54,78.5,2.46,138.3,98.35,44.64,2025-07-01 12:00:00
26.99,76.08,2.4,145.8,99.79,6.88,2025-07-01 13:00:00
27.87,71.89,2.28,141.6,96.42,0.14,2025-07-01 14:00:00
28.57,68.71,2.13,133.3,62.48,0.03,2025-07-01 15:00:00
28.65,68.12,1.89,135.2,63.79,0.0,2025-07-01 16:00:00
27.83,73.39,1.42,158.5,64.64,0.0,2025-07-01 17:00:00
26.25,82.73,1.07,173.0,67.42,0.0,2025-07-01 18:00:00
24.89,89.82,0.68,172.3,70.48,0.03,2025-07-01 19:00:00
24.77,87.98,0.57,142.1,54.23,0.08,2025-07-01 20:00:00
24.48,88.57,0.57,89.0,34.62,0.1,2025-07-01 21:00:00
24.13,90.4,0.65,66.6,11.93,0.08,2025-07-01 22:00:00
24.15,89.43,0.75,62.1,1.14,0.1,2025-07-01 23:00:00
24.37,87.39,0.8,69.5,2.27,0.26,2025-07-02 00:00:00
24.65,85.49,0.82,86.5,60.51,0.59,2025-07-02 01:00:00
24.73,85.55,0.91,104.0,54.64,0.5,2025-07-02 02:00:00
24.62,86.11,1.03,113.6,56.79,0.14,2025-07-02 03:00:00
24.54,86.34,1.1,115.9,58.52,0.01,2025-07-02 04:00:00
25.32,86.03,1.16,111.7,41.18,0.0,2025-07-02 05:00:00
27.3,78.16,1.82,107.9,28.26,0.0,2025-07-02 06:00:00
29.5,69.51,2.07,126.5,18.43,0.0,2025-07-02 07:00:00
31.09,64.23,2.54,144.4,10.14,0.08,2025-07-02 08:00:00
31.95,62.32,2.73,153.2,3.41,0.22,2025-07-02 09:00:00
32.59,61.36,2.54,159.2,2.84,1.04,2025-07-02 10:00:00
33.09,60.52,2.16,166.1,10.39,4.58,2025-07-02 11:00:00
33.35,59.98,1.76,172.8,22.82,9.98,2025-07-02 12:00:00
33.46,59.64,1.38,177.1,16.39,14.23,2025-07-02 13:00:00
33.37,60.06,1.15,171.0,26.24,15.74,2025-07-02 14:00:00
33.02,61.45,1.24,159.7,22.38,15.53,2025-07-02 15:00:00
32.42,64.31,1.27,154.8,21.54,12.96,2025-07-02 16:00:00
31.59,68.61,0.92,148.4,16.48,10.45,2025-07-02 17:00:00
30.27,75.86,0.58,117.9,15.86,8.91,2025-07-02 18:00:00
29.0,84.53,0.56,89.0,14.82,7.98,2025-07-02 19:00:00
28.31,86.7,0.78,97.4,18.09,8.5,2025-07-02 20:00:00
27.76,87.84,0.94,106.7,29.6,11.02,2025-07-02 21:00:00
27.34,88.56,1.07,109.1,35.39,10.74,2025-07-02 22:00:00
27.0,89.04,1.21,110.8,62.89,11.65,2025-07-02 23:00:00
26.64,89.78,1.38,115.3,71.96,15.62,2025-07-03 00:00:00
26.28,90.78,1.56,121.3,72.95,14.69,2025-07-03 01:00:00
25.92,92.09,1.7,125.2,99.87,10.56,2025-07-03 02:00:00
25.62,93.47,1.81,126.2,94.59,5.69,2025-07-03 03:00:00
25.41,94.52,1.91,126.3,84.69,5.26,2025-07-03 04:00:00
25.73,93.99,2.34,123.5,89.6,5.44,2025-07-03 05:00:00
26.44,91.76,2.86,125.0,95.11,10.15,2025-07-03 06:00:00
27.59,86.75,3.25,134.0,99.25,23.3,2025-07-03 07:00:00
28.87,80.33,3.16,139.2,99.55,13.56,2025-07-03 08:00:00
30.01,75.36,3.05,141.5,99.55,13.03,2025-07-03 09:00:00
30.78,72.14,3.47,147.0,99.46,10.92,2025-07-03 10:00:00
31.17,70.41,3.12,154.2,98.87,10.45,2025-07-03 11:00:00
31.59,68.94,2.67,158.2,99.38,10.71,2025-07-03 12:00:00
31.73,68.39,2.44,157.3,98.63,13.19,2025-07-03 13:00:00
31.71,68.43,1.96,156.2,87.93,17.86,2025-07-03 14:00:00
31.49,69.54,1.47,154.1,92.09,16.73,2025-07-03 15:00:00
31.1,71.69,1.09,149.2,93.92,14.29,2025-07-03 16:00:00
30.47,74.38,0.94,138.5,95.57,11.32,2025-07-03 17:00:00
29.32,82.0,0.74,123.5,98.08,9.39,2025-07-03 18:00:00
28.23,87.41,0.76,108.4,99.53,8.07,2025-07-03 19:00:00
27.63,89.0,0.91,104.0,98.93,5.85,2025-07-03 20:00:00
27.2,89.73,1.02,103.6,98.07,4.97,2025-07-03 21:00:00
26.88,90.02,1.13,103.8,82.61,4.56,2025-07-03 22:00:00
26.58,90.3,1.26,104.7,57.79,3.79,2025-07-03 23:00:00
26.3,90.61,1.39,106.7,28.52,2.48,2025-07-04 00:00:00
26.02,91.18,1.45,109.7,39.2,1.92,2025-07-04 01:00:00
25.77,91.82,1.51,112.6,84.42,1.79,2025-07-04 02:00:00
25.57,92.42,1.49,117.1,76.84,1.3,2025-07-04 03:00:00
25.39,93.06,1.49,123.8,68.2,0.56,2025-07-04 04:00:00
25.93,92.44,1.88,128.1,73.35,0.2,2025-07-04 05:00:00
27.07,88.23,2.55,133.3,79.16,0.11,2025-07-04 06:00:00
28.83,79.96,2.86,152.7,84.71,0.65,2025-07-04 07:00:00
30.36,73.39,2.99,163.9,59.96,1.42,2025-07-04 08:00:00
31.58,69.36,2.82,173.3,42.51,2.82,2025-07-04 09:00:00
32.45,66.61,2.55,184.9,41.66,3.47,2025-07-04 10:00:00
33.05,64.66,2.35,199.9,55.9,4.22,2025-07-04 11:00:00
33.48,63.25,2.27,214.2,66.69,5.55,2025-07-04 12:00:00
33.71,62.54,2.2,223.7,75.14,7.24,2025-07-04 13:00:00
33.68,62.72,1.95,228.1,70.63,7.92,2025-07-04 14:00:00
33.49,63.76,1.63,229.5,64.61,7.75,2025-07-04 15:00:00
33.21,65.24,1.4,228.8,71.05,6.64,2025-07-04 16:00:00
32.69,67.2,1.2,225.7,75.74,5.21,2025-07-04 17:00:00
31.29,76.9,0.76,218.1,85.1,4.62,2025-07-04 18:00:00
30.07,84.95,0.55,187.3,93.81,4.23,2025-07-04 19:00:00
29.4,86.31,0.74,170.7,98.32,3.8,2025-07-04 20:00:00
28.78,87.63,1.0,167.9,99.47,3.99,2025-07-04 21:00:00
28.22,88.97,1.32,172.6,99.51,3.38,2025-07-04 22:00:00
27.75,90.29,1.63,175.4,97.3,4.5,2025-07-04 23:00:00
27.35,92.01,1.77,175.8,92.53,4.9,2025-07-05 00:00:00
27.05,93.49,1.71,175.7,90.43,5.17,2025-07-05 01:00:00
26.87,94.23,1.73,171.4,88.17,5.08,2025-07-05 02:00:00
26.68,94.88,1.8,164.5,50.1,4.72,2025-07-05 03:00:00
26.47,95.53,1.75,156.8,24.64,4.83,2025-07-05 04:00:00
26.61,94.9,2.14,148.8,49.36,5.27,2025-07-05 05:00:00
27.08,93.23,2.58,151.7,69.88,8.4,2025-07-05 06:00:00
27.99,89.08,2.21,163.2,90.71,9.6,2025-07-05 07:00:00
29.52,81.61,1.42,194.7,69.15,13.34,2025-07-05 08:00:00
31.51,71.98,1.78,264.8,76.14,11.96,2025-07-05 09:00:00
32.99,65.74,2.35,280.5,62.9,10.54,2025-07-05 10:00:00
33.64,63.77,2.21,272.6,85.73,11.43,2025-07-05 11:00:00
34.05,62.88,2.5,266.1,96.81,16.17,2025-07-05 12:00:00
34.28,62.69,2.79,268.8,91.51,13.86,2025-07-05 13:00:00
34.09,63.88,2.67,275.2,98.52,13.3,2025-07-05 14:00:00
33.5,66.84,2.32,284.8,96.65,14.22,2025-07-05 15:00:00
32.86,69.7,1.96,292.5,97.16,13.33,2025-07-05 16:00:00
31.93,73.21,1.52,297.4,98.4,11.77,2025-07-05 17:00:00
30.94,81.74,0.79,304.7,99.77,11.68,2025-07-05 18:00:00
30.4,83.11,0.41,324.0,98.41,10.43,2025-07-05 19:00:00
30.2,81.29,0.36,20.9,97.81,10.7,2025-07-05 20:00:00
29.75,83.0,0.53,62.9,92.27,9.44,2025-07-05 21:00:00
29.21,86.52,0.61,87.2,95.49,10.64,2025-07-05 22:00:00
28.79,88.83,0.63,106.7,94.26,9.96,2025-07-05 23:00:00
28.47,90.04,0.59,126.1,95.62,8.72,2025-07-06 00:00:00
28.17,90.68,0.55,155.3,83.88,13.11,2025-07-06 01:00:00
27.75,92.54,0.68,189.3,73.45,16.25,2025-07-06 02:00:00
27.25,93.39,1.05,188.7,97.25,13.44,2025-07-06 03:00:00
26.81,94.98,1.37,182.9,99.11,5.99,2025-07-06 04:00:00
26.86,95.02,1.32,184.3,100.0,2.07,2025-07-06 05:00:00
27.27,93.01,1.7,159.6,99.7,2.05,2025-07-06 06:00:00
27.76,91.56,2.45,141.1,98.08,3.75,2025-07-06 07:00:00
28.46,87.35,2.7,150.7,98.11,1.66,2025-07-06 08:00:00
29.09,83.57,2.25,160.0,97.73,1.96,2025-07-06 09:00:00
29.7,80.54,1.64,178.6,98.61,2.23,2025-07-06 10:00:00
30.33,77.76,1.52,200.5,98.08,2.04,2025-07-06 11:00:00
30.78,75.87,1.46,211.8,99.56,1.48,2025-07-06 12:00:00
31.16,74.3,1.5,230.1,97.45,1.03,2025-07-06 13:00:00
31.37,73.61,1.63,245.0,73.39,0.71,2025-07-06 14:00:00
31.38,73.86,1.72,254.8,68.38,0.47,2025-07-06 15:00:00
31.21,76.09,1.55,263.0,56.5,0.37,2025-07-06 16:00:00
30.79,77.13,1.4,267.1,44.27,0.22,2025-07-06 17:00:00
29.85,84.96,0.77,267.0,31.67,0.09,2025-07-06 18:00:00
29.33,85.8,0.61,266.3,18.4,0.03,2025-07-06 19:00:00
28.92,87.2,0.6,274.8,38.69,0.03,2025-07-06 20:00:00
28.63,86.95,0.59,281.7,49.66,0.05,2025-07-06 21:00:00
28.67,84.15,0.28,251.6,53.02,0.11,2025-07-06 22:00:00
28.13,86.93,0.34,241.9,18.31,0.71,2025-07-06 23:00:00
27.66,88.38,0.37,252.6,15.26,4.58,2025-07-07 00:00:00
27.3,89.41,0.24,218.3,7.17,9.71,2025-07-07 01:00:00
26.93,91.2,0.23,208.8,1.14,11.55,2025-07-07 02:00:00
26.64,92.01,0.18,180.0,12.42,16.15,2025-07-07 03:00:00
26.27,93.79,0.28,127.7,38.62,24.54,2025-07-07 04:00:00
26.46,94.38,0.65,110.7,61.21,36.87,2025-07-07 05:00:00
27.43,89.79,1.3,105.6,80.41,42.56,2025-07-07 06:00:00
28.61,85.28,1.73,114.2,98.68,27.14,2025-07-07 07:00:00
29.64,81.53,2.15,122.3,95.55,30.1,2025-07-07 08:00:00
30.4,78.9,2.26,128.0,94.58,5.46,2025-07-07 09:00:00
30.85,77.14,2.2,125.2,48.74,0.23,2025-07-07 10:00:00
31.24,75.46,1.95,122.9,29.05,0.38,2025-07-07 11:00:00
31.51,74.39,1.63,147.0,8.92,1.14,2025-07-07 12:00:00
31.39,75.29,1.91,181.2,6.94,1.82,2025-07-07 13:00:00
30.95,77.84,2.3,186.0,29.64,1.93,2025-07-07 14:00:00
30.37,81.15,2.47,181.4,49.67,1.68,2025-07-07 15:00:00
29.76,84.43,2.38,179.5,59.16,1.35,2025-07-07 16:00:00
29.07,87.99,2.05,180.8,68.07,0.93,2025-07-07 17:00:00
28.4,91.45,1.62,181.4,77.36,0.6,2025-07-07 18:00:00
27.94,92.74,1.53,177.4,85.8,0.42,2025-07-07 19:00:00
27.71,92.99,1.49,168.8,94.69,0.31,2025-07-07 20:00:00
27.49,93.56,1.44,160.6,93.35,0.95,2025-07-07 21:00:00
27.23,94.5,1.23,164.4,96.19,2.57,2025-07-07 22:00:00
27.01,95.32,0.93,176.3,98.21,1.96,2025-07-07 23:00:00
26.84,95.95,0.69,190.8,96.77,1.66,2025-07-08 00:00:00
26.81,95.35,0.48,208.7,97.93,4.05,2025-07-08 01:00:00
26.94,93.37,0.35,258.4,91.95,8.39,2025-07-08 02:00:00
26.82,93.62,0.4,303.7,63.73,19.46,2025-07-08 03:00:00
26.59,94.48,0.43,286.3,48.96,43.03,2025-07-08 04:00:00
26.69,95.7,0.62,281.1,64.57,71.99,2025-07-08 05:00:00
27.46,91.41,1.3,295.0,79.89,64.11,2025-07-08 06:00:00
28.42,85.48,1.93,296.2,93.91,21.0,2025-07-08 07:00:00
29.29,80.46,2.41,294.5,90.79,1.68,2025-07-08 08:00:00
30.07,76.27,2.74,295.1,82.81,1.45,2025-07-08 09:00:00
30.77,73.19,2.83,298.5,77.36,0.94,2025-07-08 10:00:00
31.3,71.15,2.86,301.7,94.84,0.5,2025-07-08 11:00:00
31.38,70.95,2.88,305.2,99.64,0.58,2025-07-08 12:00:00
31.39,71.38,3.0,309.0,97.78,0.52,2025-07-08 13:00:00
31.23,72.77,3.07,312.0,98.27,0.42,2025-07-08 14:00:00
30.68,76.26,2.78,313.1,96.38,0.49,2025-07-08 15:00:00
30.0,80.19,2.41,312.8,95.41,0.38,2025-07-08 16:00:00
29.21,85.3,1.85,315.9,95.28,0.48,2025-07-08 17:00:00
28.35,90.58,1.21,327.5,95.44,0.43,2025-07-08 18:00:00
27.8,92.12,1.14,343.6,96.81,0.47,2025-07-08 19:00:00
27.56,92.44,1.16,357.0,99.53,0.48,2025-07-08 20:00:00
27.44,92.56,1.08,4.2,97.2,0.47,2025-07-08 21:00:00
27.4,92.28,0.96,4.8,96.99,0.63,2025-07-08 22:00:00
27.45,91.83,0.85,0.7,99.05,0.82,2025-07-08 23:00:00
27.56,90.93,0.73,355.3,99.36,1.24,2025-07-09 00:00:00
27.72,89.41,0.63,349.0,98.61,1.94,2025-07-09 01:00:00
27.74,88.47,0.59,343.4,85.76,2.3,2025-07-09 02:00:00
27.55,88.66,0.59,345.3,95.7,2.32,2025-07-09 03:00:00
27.34,89.08,0.58,349.1,96.56,1.88,2025-07-09 04:00:00
27.38,91.44,0.48,349.2,97.93,1.39,2025-07-09 05:00:00
28.31,87.61,0.82,330.0,98.49,1.37,2025-07-09 06:00:00
29.43,81.37,1.58,306.5,96.97,2.74,2025-07-09 07:00:00
30.46,74.7,2.19,295.7,99.58,0.89,2025-07-09 08:00:00
31.45,69.15,2.6,287.5,99.14,1.15,2025-07-09 09:00:00
32.33,65.58,2.68,283.6,99.17,1.19,2025-07-09 10:00:00
32.84,63.77,2.54,279.5,99.55,2.0,2025-07-09 11:00:00
33.13,62.78,2.57,271.1,95.59,2.82,2025-07-09 12:00:00
33.18,62.33,2.74,265.2,99.28,2.35,2025-07-09 13:00:00
32.96,62.39,2.71,267.5,94.87,2.01,2025-07-09 14:00:00
32.33,66.17,2.35,274.2,96.75,1.71,2025-07-09 15:00:00
31.07,71.56,2.02,280.5,97.33,2.01,2025-07-09 16:00:00
29.87,76.87,1.62,288.0,97.23,3.12,2025-07-09 17:00:00
28.79,84.61,0.93,293.5,98.86,6.36,2025-07-09 18:00:00
28.21,89.03,0.46,302.7,98.65,13.45,2025-07-09 19:00:00
27.81,87.81,0.4,310.9,98.92,23.22,2025-07-09 20:00:00
27.25,89.88,0.42,295.3,98.58,45.73,2025-07-09 21:00:00
26.66,93.02,0.67,290.1,99.04,76.05,2025-07-09 22:00:00
26.2,94.42,0.87,288.0,98.79,55.33,2025-07-09 23:00:00
25.94,94.54,0.57,271.0,99.74,37.85,2025-07-10 00:00:00
25.65,94.87,0.52,140.5,98.89,35.82,2025-07-10 01:00:00
25.17,96.8,1.44,128.8,99.91,33.78,2025-07-10 02:00:00
25.07,96.82,2.28,134.1,99.26,30.75,2025-07-10 03:00:00
24.96,97.44,1.41,135.9,99.18,28.88,2025-07-10 04:00:00
25.29,95.92,1.54,101.2,100.0,23.9,2025-07-10 05:00:00
25.84,92.15,2.65,87.4,98.41,13.65,2025-07-10 06:00:00
26.44,87.82,2.99,86.0,99.68,6.49,2025-07-10 07:00:00
27.34,82.06,3.29,88.8,99.33,39.15,2025-07-10 08:00:00
28.34,77.16,3.65,94.9,99.09,39.06,2025-07-10 09:00:00
28.84,75.88,3.9,100.9,98.25,33.63,2025-07-10 10:00:00
28.95,76.51,3.96,102.8,95.47,23.26,2025-07-10 11:00:00
28.8,77.93,3.86,102.9,99.85,11.93,2025-07-10 12:00:00
28.49,79.94,3.59,100.1,95.77,4.13,2025-07-10 13:00:00
28.27,81.73,3.47,95.0,89.34,1.33,2025-07-10 14:00:00
27.97,83.91,3.37,90.8,90.5,0.55,2025-07-10 15:00:00
27.62,85.53,3.31,91.9,91.71,0.19,2025-07-10 16:00:00
27.16,87.52,3.27,101.5,93.37,0.18,2025-07-10 17:00:00
26.47,91.99,3.02,111.4,95.71,0.59,2025-07-10 18:00:00
25.96,93.64,2.95,113.6,98.04,1.39,2025-07-10 19:00:00
25.68,93.86,2.83,111.8,99.78,2.34,2025-07-10 20:00:00
25.44,93.92,2.56,111.3,99.57,2.71,2025-07-10 21:00:00
25.29,93.89,2.19,114.2,99.7,2.48,2025-07-10 22:00:00
25.16,94.13,1.98,115.8,98.57,1.94,2025-07-10 23:00:00
24.97,94.59,2.02,118.1,96.36,1.93,2025-07-11 00:00:00
24.82,94.93,1.85,118.4,99.26,1.88,2025-07-11 01:00:00
24.71,95.11,1.61,117.8,98.14,1.81,2025-07-11 02:00:00
24.58,95.31,1.53,117.7,88.55,1.59,2025-07-11 03:00:00
24.46,95.23,1.66,114.6,79.36,1.94,2025-07-11 04:00:00
24.49,94.64,1.92,110.7,67.59,2.2,2025-07-11 05:00:00
24.88,92.8,2.29,107.8,55.08,2.84,2025-07-11 06:00:00
25.44,90.53,2.65,111.2,47.08,3.77,2025-07-11 07:00:00
26.14,87.28,3.06,119.8,38.77,3.19,2025-07-11 08:00:00
26.69,84.68,3.39,123.3,35.75,3.48,2025-07-11 09:00:00
27.12,82.98,3.66,123.7,45.29,4.03,2025-07-11 10:00:00
27.47,81.84,3.96,124.4,40.21,6.92,2025-07-11 11:00:00
27.64,81.22,4.26,125.1,28.37,10.16,2025-07-11 12:00:00
27.45,81.52,4.31,124.5,56.95,12.99,2025-07-11 13:00:00
27.05,82.24,4.11,121.3,43.81,10.95,2025-07-11 14:00:00
26.62,83.34,3.67,117.4,49.35,8.81,2025-07-11 15:00:00
26.22,85.19,3.06,115.4,55.04,6.24,2025-07-11 16:00:00
25.76,87.97,2.4,113.8,59.86,2.69,2025-07-11 17:00:00
25.15,90.51,2.05,109.7,68.27,0.6,2025-07-11 18:00:00
24.84,90.91,2.07,105.7,76.0,0.16,2025-07-11 19:00:00
24.7,90.76,2.09,101.8,91.73,0.09,2025-07-11 20:00:00
24.56,90.91,2.05,99.3,97.98,0.31,2025-07-11 21:00:00
24.45,91.23,2.01,98.9,99.56,1.54,2025-07-11 22:00:00
24.36,91.99,1.93,102.2,99.11,5.23,2025-07-11 23:00:00
24.29,92.82,1.84,106.5,99.09,9.45,2025-07-12 00:00:00
24.22,93.65,1.85,111.9,99.78,11.49,2025-07-12 01:00:00
24.12,94.62,1.92,115.0,98.34,10.3,2025-07-12 02:00:00
24.01,95.39,2.01,116.3,97.66,8.65,2025-07-12 03:00:00
23.88,96.15,1.92,114.3,99.26,7.98,2025-07-12 04:00:00
24.14,95.5,2.07,102.3,99.01,6.98,2025-07-12 05:00:00
25.12,92.82,2.55,93.8,98.03,6.59,2025-07-12 06:00:00
26.73,87.99,2.57,99.4,97.08,6.82,2025-07-12 07:00:00
28.55,81.52,2.54,117.2,95.51,13.62,2025-07-12 08:00:00
30.23,75.04,2.68,137.7,98.01,7.86,2025-07-12 09:00:00
31.35,70.93,2.65,154.5,99.49,2.7,2025-07-12 10:00:00
31.98,68.54,2.32,170.6,98.72,1.43,2025-07-12 11:00:00
32.28,67.28,2.06,187.0,98.31,1.38,2025-07-12 12:00:00
32.31,67.18,1.99,204.4,86.5,0.66,2025-07-12 13:00:00
31.89,68.89,1.82,222.5,98.0,0.6,2025-07-12 14:00:00
31.31,72.03,1.49,239.8,98.33,0.52,2025-07-12 15:00:00
30.78,73.31,1.25,252.7,100.0,0.74,2025-07-12 16:00:00
30.18,74.53,1.01,265.5,100.0,1.06,2025-07-12 17:00:00
29.28,82.67,0.6,284.5,100.0,2.05,2025-07-12 18:00:00
28.76,83.72,0.54,307.5,99.03,4.43,2025-07-12 19:00:00
28.49,83.64,0.54,328.7,99.07,4.33,2025-07-12 20:00:00
28.25,82.88,0.51,357.8,99.5,4.23,2025-07-12 21:00:00
27.91,83.82,0.47,47.6,99.24,4.78,2025-07-12 22:00:00
27.29,88.44,0.58,93.9,99.34,4.86,2025-07-12 23:00:00
26.69,91.93,0.71,120.5,99.32,3.57,2025-07-13 00:00:00
26.21,93.15,0.92,135.9,98.2,3.03,2025-07-13 01:00:00
25.77,93.83,1.17,141.3,99.71,5.06,2025-07-13 02:00:00
25.35,94.6,1.45,140.6,99.69,7.68,2025-07-13 03:00:00
25.0,95.44,1.69,136.2,99.68,8.9,2025-07-13 04:00:00
25.1,95.26,2.0,133.0,99.61,8.92,2025-07-13 05:00:00
25.68,93.04,2.28,133.4,96.84,7.87,2025-07-13 06:00:00
26.54,89.43,2.07,138.5,98.45,5.48,2025-07-13 07:00:00
27.51,83.9,1.64,150.8,98.67,14.9,2025-07-13 08:00:00
28.19,77.78,0.68,174.1,99.18,18.23,2025-07-13 09:00:00
28.78,73.99,0.59,299.6,94.35,22.74,2025-07-13 10:00:00
29.47,72.25,1.17,317.1,79.18,32.92,2025-07-13 11:00:00
29.97,71.43,1.6,327.0,53.0,37.04,2025-07-13 12:00:00
30.23,71.26,1.91,332.5,36.43,40.28,2025-07-13 13:00:00
30.43,71.17,1.98,331.4,45.37,35.99,2025-07-13 14:00:00
30.46,72.0,1.76,321.0,68.12,24.55,2025-07-13 15:00:00
30.34,73.88,1.38,305.0,75.34,15.22,2025-07-13 16:00:00
30.16,73.62,1.04,283.9,82.61,9.73,2025-07-13 17:00:00
29.01,81.94,0.6,265.2,90.18,5.43,2025-07-13 18:00:00
28.44,81.78,0.55,261.6,97.79,5.14,2025-07-13 19:00:00
28.64,77.25,0.32,308.7,97.86,3.68,2025-07-13 20:00:00
28.09,80.49,0.54,33.7,98.75,2.55,2025-07-13 21:00:00
27.21,86.97,0.73,58.5,98.68,1.34,2025-07-13 22:00:00
26.75,89.28,0.8,71.1,99.63,0.91,2025-07-13 23:00:00
26.66,89.39,0.84,73.3,99.76,0.26,2025-07-14 00:00:00
26.67,89.46,0.8,74.7,98.34,0.15,2025-07-14 01:00:00
26.63,89.58,0.71,87.6,99.85,0.25,2025-07-14 02:00:00
26.38,90.41,0.66,110.4,99.85,0.32,2025-07-14 03:00:00
26.0,91.67,0.69,126.7,99.78,0.4,2025-07-14 04:00:00
26.04,92.78,0.74,134.5,98.36,1.08,2025-07-14 05:00:00
27.1,86.78,1.03,134.6,95.47,7.49,2025-07-14 06:00:00
28.81,77.36,0.84,124.8,94.51,20.38,2025-07-14 07:00:00
29.44,74.13,1.26,124.3,96.41,9.2,2025-07-14 08:00:00
29.43,75.46,2.0,132.8,99.18,5.39,2025-07-14 09:00:00
29.12,78.27,2.7,139.7,99.64,4.47,2025-07-14 10:00:00
29.11,79.73,3.05,140.5,98.95,5.09,2025-07-14 11:00:00
29.21,79.69,3.08,134.9,98.44,8.39,2025-07-14 12:00:00
29.14,79.85,2.95,129.9,97.25,10.74,2025-07-14 13:00:00
29.03,80.61,2.61,127.0,93.39,13.94,2025-07-14 14:00:00
28.9,82.09,2.12,123.8,97.55,14.28,2025-07-14 15:00:00
28.64,84.76,1.54,121.2,97.87,13.39,2025-07-14 16:00:00
28.34,86.13,1.17,118.1,97.94,12.6,2025-07-14 17:00:00
27.72,90.12,0.58,113.5,98.31,9.4,2025-07-14 18:00:00
27.33,89.89,0.54,105.1,97.28,9.55,2025-07-14 19:00:00
